DateTime,Players,Flags,Twitch Viewers,pos_sent_count,neg_sent_count,neu_sent_count
2019-11-27,5139.0,,11158.0,,,
2019-11-28,4717.0,,138.0,,,
2019-11-29,5050.0,,248.0,,,
2019-11-30,5683.0,,585.0,,,
2019-12-01,5900.0,,587.0,,,
2019-12-02,4398.0,,134.0,,,
2019-12-03,4222.0,,412.0,,,
2019-12-04,3886.0,,251.0,,,
2019-12-05,3865.0,,2132.0,,,
2019-12-06,3947.0,,160.0,,,
2019-12-07,4831.0,,238.0,,,
2019-12-08,5236.0,,252.0,,,
2019-12-09,3966.0,,170.0,,,
2019-12-10,3990.0,,184.0,,,
2019-12-11,3758.0,,185.0,,,
2019-12-12,3757.0,,139.0,,,
2019-12-13,4066.0,,173.0,,,
2019-12-14,4642.0,,634.0,,,
2019-12-15,5168.0,,279.0,,,
2019-12-16,3900.0,,99.0,,,
2019-12-17,4044.0,,159.0,,,
2019-12-18,3336.0,,80.0,,,
2019-12-19,4186.0,,144.0,,,
2019-12-20,3963.0,,117.0,,,
2019-12-21,4427.0,,146.0,,,
2019-12-22,4505.0,,137.0,,,
2019-12-23,4168.0,,137.0,,,
2019-12-24,3135.0,,111.0,,,
2019-12-25,3770.0,,137.0,,,
2019-12-26,4397.0,,312.0,,,
2019-12-27,4787.0,,277.0,,,
2019-12-28,5126.0,,211.0,,,
2019-12-29,5248.0,,539.0,,,
2019-12-30,4824.0,,255.0,,,
2019-12-31,3540.0,,120.0,,,
2020-01-01,5052.0,,125.0,,,
2020-01-02,4901.0,,138.0,,,
2020-01-03,5252.0,,247.0,,,
2020-01-04,5721.0,,264.0,,,
2020-01-05,5789.0,,244.0,,,
2020-01-06,4390.0,,151.0,,,
2020-01-07,4224.0,,507.0,,,
2020-01-08,3987.0,,372.0,,,
2020-01-09,3988.0,,156.0,,,
2020-01-10,4452.0,,152.0,,,
2020-01-11,5373.0,,232.0,,,
2020-01-12,5505.0,,321.0,,,
2020-01-13,4078.0,,100.0,,,
2020-01-14,3932.0,,384.0,,,
2020-01-15,3763.0,,287.0,,,
2020-01-16,3716.0,,313.0,,,
2020-01-17,4417.0,,303.0,,,
2020-01-18,5055.0,,681.0,,,
2020-01-19,5455.0,,230.0,,,
2020-01-20,4344.0,,163.0,,,
2020-01-21,3765.0,,421.0,,,
2020-01-22,3674.0,,127.0,,,
2020-01-23,3810.0,,236.0,,,
2020-01-24,4162.0,,140.0,,,
2020-01-25,4921.0,,434.0,,,
2020-01-26,5352.0,,169.0,,,
2020-01-27,3658.0,,126.0,,,
2020-01-28,3969.0,,174.0,,,
2020-01-29,3597.0,,340.0,,,
2020-01-30,3756.0,,371.0,,,
2020-01-31,3935.0,,230.0,,,
2020-02-01,4836.0,,543.0,,,
2020-02-02,5289.0,,382.0,,,
2020-02-03,3733.0,,109.0,,,
2020-02-04,3693.0,,116.0,,,
2020-02-05,3570.0,,113.0,,,
2020-02-06,3722.0,,270.0,,,
2020-02-07,4155.0,,293.0,,,
2020-02-08,5169.0,,206.0,,,
2020-02-09,5551.0,,365.0,,,
2020-02-10,4195.0,,264.0,,,
2020-02-11,3973.0,,118.0,,,
2020-02-12,3936.0,,279.0,,,
2020-02-13,3810.0,,146.0,,,
2020-02-14,3861.0,,854.0,,,
2020-02-15,4996.0,,473.0,,,
2020-02-16,5264.0,,380.0,,,
2020-02-17,4145.0,,144.0,,,
2020-02-18,3746.0,,130.0,,,
2020-02-19,3732.0,,178.0,,,
2020-02-20,3829.0,,1226.0,,,
2020-02-21,4119.0,,180.0,,,
2020-02-22,4858.0,,20304.0,,,
2020-02-23,5199.0,,418.0,,,
2020-02-24,3830.0,,25341.0,,,
2020-02-25,3651.0,,617.0,,,
2020-02-26,3614.0,,610.0,,,
2020-02-27,3649.0,,292.0,,,
2020-02-28,3986.0,,368.0,,,
2020-02-29,4933.0,,953.0,,,
2020-03-01,5089.0,,3344.0,,,
2020-03-02,3745.0,,23193.0,,,
2020-03-03,3588.0,,1520.0,,,
2020-03-04,3537.0,,17942.0,,,
2020-03-05,3646.0,,3318.0,,,
2020-03-06,4044.0,,2863.0,,,
2020-03-07,4800.0,,1998.0,,,
2020-03-08,5027.0,,368.0,,,
2020-03-09,3693.0,,1172.0,,,
2020-03-10,3602.0,,7877.0,,,
2020-03-11,3457.0,,115.0,,,
2020-03-12,3492.0,,119.0,,,
2020-03-13,4151.0,,146.0,,,
2020-03-14,4742.0,,177.0,,,
2020-03-15,5153.0,,318.0,,,
2020-03-16,4120.0,,177.0,,,
2020-03-17,4205.0,,151.0,,,
2020-03-18,4257.0,,597.0,,,
2020-03-19,4297.0,,301.0,,,
2020-03-20,4567.0,,164.0,,,
2020-03-21,4996.0,,353.0,,,
2020-03-22,5273.0,,513.0,,,
2020-03-23,4108.0,,181.0,,,
2020-03-24,4329.0,,161.0,,,
2020-03-25,4320.0,,337.0,,,
2020-03-26,4190.0,,333.0,,,
2020-03-27,4789.0,,161.0,,,
2020-03-28,4879.0,,194.0,,,
2020-03-29,5207.0,,303.0,,,
2020-03-30,3906.0,,179.0,,,
2020-03-31,3844.0,,134.0,,,
2020-04-01,3864.0,,167.0,,,
2020-04-02,3867.0,,146.0,,,
2020-04-03,4220.0,,184.0,,,
2020-04-04,4675.0,,209.0,,,
2020-04-05,4709.0,,402.0,,,
2020-04-06,3897.0,,245.0,,,
2020-04-07,3942.0,,295.0,,,
2020-04-08,3927.0,,312.0,,,
2020-04-09,4330.0,,331.0,,,
2020-04-10,4513.0,,256.0,,,
2020-04-11,4787.0,,184.0,,,
2020-04-12,4992.0,,249.0,,,
2020-04-13,4381.0,,309.0,,,
2020-04-14,4358.0,,270.0,,,
2020-04-15,4076.0,,313.0,,,
2020-04-16,4345.0,,296.0,,,
2020-04-17,4613.0,,415.0,,,
2020-04-18,4998.0,,381.0,,,
2020-04-19,5094.0,,721.0,,,
2020-04-20,4161.0,,303.0,,,
2020-04-21,4507.0,,166.0,,,
2020-04-22,4299.0,,349.0,,,
2020-04-23,4328.0,,225.0,,,
2020-04-24,4294.0,,598.0,,,
2020-04-25,4923.0,,734.0,,,
2020-04-26,5034.0,,991.0,,,
2020-04-27,4086.0,,526.0,,,
2020-04-28,4163.0,,215.0,,,
2020-04-29,4348.0,,209.0,,,
2020-04-30,6656.0,,278.0,,,
2020-05-01,10298.0,,823.0,,,
2020-05-02,11290.0,,2414.0,,,
2020-05-03,9565.0,,4434.0,,,
2020-05-04,7286.0,,581.0,,,
2020-05-05,6754.0,,2195.0,,,
2020-05-06,5194.0,,1303.0,,,
2020-05-07,4772.0,,392.0,,,
2020-05-08,6665.0,,391.0,,,
2020-05-09,6899.0,,5392.0,,,
2020-05-10,6768.0,,2779.0,,,
2020-05-11,5794.0,,2656.0,,,
2020-05-12,5671.0,,35819.0,,,
2020-05-13,5332.0,,2203.0,,,
2020-05-14,5647.0,,7323.0,,,
2020-05-15,5617.0,,2148.0,,,
2020-05-16,5778.0,,3588.0,,,
2020-05-17,6237.0,,2052.0,,,
2020-05-18,4958.0,,1887.0,,,
2020-05-19,5174.0,,2098.0,,,
2020-05-20,4970.0,,1797.0,,,
2020-05-21,4721.0,,1781.0,,,
2020-05-22,5269.0,,3125.0,,,
2020-05-23,5670.0,,2166.0,,,
2020-05-24,5692.0,,2409.0,,,
2020-05-25,5638.0,,1046.0,,,
2020-05-26,4672.0,,405.0,,,
2020-05-27,4527.0,,1137.0,,,
2020-05-28,4289.0,,1741.0,,,
2020-05-29,4433.0,,1754.0,,,
2020-05-30,4660.0,,1354.0,,,
2020-05-31,5355.0,,588.0,,,
2020-06-01,4344.0,,456.0,,,
2020-06-02,4337.0,,270.0,,,
2020-06-03,4397.0,,976.0,,,
2020-06-04,4560.0,,534.0,,,
2020-06-05,4643.0,,336.0,,,
2020-06-06,5040.0,,411.0,,,
2020-06-07,5258.0,,231.0,,,
2020-06-08,4485.0,,1566.0,,,
2020-06-09,4296.0,,310.0,,,
2020-06-10,4349.0,,212.0,,,
2020-06-11,4458.0,,3054.0,,,
2020-06-12,4310.0,,408.0,,,
2020-06-13,4712.0,,463.0,,,
2020-06-14,5191.0,,588.0,,,
2020-06-15,4318.0,,343.0,,,
2020-06-16,4238.0,,496.0,,,
2020-06-17,4229.0,,767.0,,,
2020-06-18,4203.0,,159.0,,,
2020-06-19,4157.0,,522.0,,,
2020-06-20,4631.0,,399.0,,,
2020-06-21,4944.0,,428.0,,,
2020-06-22,4232.0,,319.0,,,
2020-06-23,4221.0,,387.0,,,
2020-06-24,3952.0,,315.0,,,
2020-06-25,3704.0,,255.0,,,
2020-06-26,4269.0,,284.0,,,
2020-06-27,4799.0,,570.0,,,
2020-06-28,5586.0,,425.0,,,
2020-06-29,4713.0,,807.0,,,
2020-06-30,5129.0,,326.0,,,
2020-07-01,4900.0,,463.0,,,
2020-07-02,4865.0,,565.0,,,
2020-07-03,5053.0,,869.0,,,
2020-07-04,5022.0,,453.0,,,
2020-07-05,6049.0,,413.0,,,
2020-07-06,5125.0,,878.0,,,
2020-07-07,4847.0,,274.0,,,
2020-07-08,4503.0,,529.0,,,
2020-07-09,4954.0,,717.0,,,
2020-07-10,4848.0,,664.0,,,
2020-07-11,5302.0,,479.0,,,
2020-07-12,5823.0,,645.0,,,
2020-07-13,4706.0,,288.0,,,
2020-07-14,4676.0,,374.0,,,
2020-07-15,4574.0,,367.0,,,
2020-07-16,4535.0,,529.0,,,
2020-07-17,4643.0,,361.0,,,
2020-07-18,4963.0,,268.0,,,
2020-07-19,5563.0,,343.0,,,
2020-07-20,4805.0,,305.0,,,
2020-07-21,4844.0,,297.0,,,
2020-07-22,4968.0,,1083.0,,,
2020-07-23,5307.0,,638.0,,,
2020-07-24,5281.0,,539.0,,,
2020-07-25,5951.0,,300.0,,,
2020-07-26,6606.0,,4986.0,,,
2020-07-27,5617.0,,565.0,,,
2020-07-28,5489.0,,338.0,,,
2020-07-29,5496.0,,1111.0,,,
2020-07-30,5361.0,,455.0,,,
2020-07-31,5081.0,,37815.0,,,
2020-08-01,5653.0,,3130.0,,,
2020-08-02,6280.0,,862.0,,,
2020-08-03,5369.0,,844.0,,,
2020-08-04,5154.0,,1300.0,,,
2020-08-05,4905.0,,970.0,,,
2020-08-06,5341.0,,485.0,,,
2020-08-07,5068.0,,603.0,,,
2020-08-08,5652.0,,879.0,,,
2020-08-09,6141.0,,254.0,,,
2020-08-10,5210.0,,890.0,,,
2020-08-11,5083.0,,370.0,,,
2020-08-12,4987.0,,654.0,,,
2020-08-13,5333.0,,397.0,,,
